subject_id,loc_plot_state1,loc_plot_city1,loc_plot_state2,loc_plot_city2,date_exposure,plot_target1,plot_target2,plot_target3,attack_preparation,op_security,anticp_fatals_targ,extent_plot,violent,criminal_severity,criminal_charges,indict_arrest,group_membership,terrorist_group_name1,terrorist_group_name2,terrorist_group_name3,actively_recruited,recruiter1,recruiter2,recruiter3,actively_connect,role_group,length_group,clique,clique_radicalize,clique_connect,internet_radicalization,media_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_platform2,social_media_platform3,social_media_platform4,social_media_platform5,social_media_activities1,social_media_activities2,social_media_activities3,social_media_activities4,social_media_activities5,social_media_activities6,social_media_activities7,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,ideological_sub_category2,ideological_sub_category3,loc_habitation_state1,loc_habitation_city1,loc_habitation_state2,loc_habitation_city2,external_rad,rad_duration,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,event_influence2,event_influence3,event_influence4,beliefs_trajectory,behaviors_trajectory,radicalization_sequence,radicalization_place,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,religious_background,convert,convert_date,reawakening,reawakening_date,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,language_english,diaspora_ties,education,student,education_change,employment_status,change_performance,work_history,military,foreign_military,social_stratum_childhood,social_stratum_adulthood,aspirations,abuse_child,abuse_adult,abuse_type1,abuse_type2,abuse_type3,psychological,alcohol_drug,absent_parent,overseas_family,close_family,family_religiosity,family_ideology,family_ideological_level,prison_family_friend,crime_family_friend,radical_friend,radical_family,radical_signif_other,relationship_troubles,platonic_troubles,unstructured_time,friendship_source1,friendship_source2,friendship_source3,kicked_out,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_type2,previous_criminal_activity_type3,previous_criminal_activity_age,gang,gang_age_joined,trauma,other_ideologies,angry_us,group_grievance,standing,year,month
4752,,,,,1986-01-01,-88.0,,,-88.0,-88.0,-88.0,0.0,1,0.0,-88.0,-88.0,3.0,Ku Klux Klan,,,1.0,1.0,,,,2.0,36.0,1.0,0.0,,-88.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,Virginia,Leesburg,,,0.0,,10.0,4.0,,,0.0,,,,,,,,,3.0,37.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,444.0,0.0,-88,-88.0,-88.0,3.0,0.0,-88.0,,,,1.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1986,1
4757,New York,New York,,,1989-08-17,-88.0,,,-88.0,-88.0,-88.0,0.0,1,10.0,2.0,2.0,3.0,Jewish Defense League (JDL),,,,,,,,3.0,,0.0,-88.0,-88.0,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,18,,,New York,New York,,,,,10.0,,,,,,,,,,,,,3.0,27.0,1.0,0.0,2,12.0,0.0,-88,,,United States of America,1.0,United States of America,,0.0,,,,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1989,8
4761,New York,New York,,,1987-04-01,7.0,14.0,,,,2.0,5.0,1,10.0,2.0,4.0,3.0,Jewish Defense League (JDL),,,,,,,,3.0,,1.0,,1.0,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,16,,,New York,East Meadow,,,0.0,,10.0,5.0,,,,,,,,,,,,3.0,59.0,,,2,12.0,0.0,-88,,,United States of America,1.0,United States of America,708.0,0.0,-88,-88.0,-88.0,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1987,4
4764,New York,New York,,,1986-09-01,14.0,,,2.0,1.0,2.0,5.0,1,10.0,2.0,4.0,3.0,Jewish Defense League (JDL),,,,,,,,2.0,144.0,0.0,-88.0,-88.0,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,16,,,New York,New York,,,0.0,,10.0,5.0,,,,,,,,,1,,,3.0,22.0,,,2,12.0,0.0,-88,,,United States of America,1.0,United States of America,264.0,0.0,-88,-88.0,-88.0,,,,,,,,,2.0,,,0,0,-88.0,,,0,0,,,,,,,,,3.0,,,,0.0,,4.0,5.0,,,,,,,,0.0,-88.0,,0.0,,2.0,,1986,9
4794,Connecticut,West Hartford,,,1983-09-12,1.0,,,,,,5.0,1,10.0,2.0,4.0,3.0,Los Macheteros,,,,,,,,3.0,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,Puerto Rico,,,,0.0,,10.0,5.0,1.0,0.0,,,,,2.0,,2,,,1.0,59.0,2.0,,2,,0.0,-88,,,United States of America,1.0,United States of America,708.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,1.0,2.0,3.0,,,,,0.0,,,,,,,,,,0.0,-88.0,,0.0,1.0,3.0,,1983,9
4795,Puerto Rico,Vieques,,,2001-06-06,-88.0,,,-88.0,-88.0,-88.0,0.0,0,2.0,,2.0,1.0,-88,,,0.0,-88.0,,,0.0,3.0,360.0,0.0,-88.0,-88.0,,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,Puerto Rico,San Juan,,,,3.0,3.0,5.0,1.0,0.0,8.0,,,,1.0,1.0,1,,,1.0,73.0,2.0,5.0,2,,0.0,-88,,,United States of America,1.0,United States of America,684.0,0.0,-88,-88.0,-88.0,11.0,1.0,,5.0,,-88.0,0.0,0.0,,,,0,0,-88.0,,,0,0,0.0,-88.0,2.0,,3.0,,,,,1.0,,1.0,,0.0,,,,1.0,,,,,,0.0,-88.0,,0.0,1.0,2.0,0.0,2001,6
4820,,,,,1981-01-01,-88.0,,,-88.0,-88.0,-88.0,0.0,0,0.0,,,2.0,-88,,,,,,,,,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,2,,0.0,-88,,,United States of America,1.0,United States of America,,0.0,-88,-88.0,-88.0,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1981,1
4846,New York,,,,1981-01-01,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,,4.0,3.0,Armed Forces of National Liberation (FALN),,,,,,,,3.0,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,,,,,0.0,,9.0,4.0,,,,,,,,,,,,1.0,73.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,,0.0,-88,-88.0,-88.0,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1981,1
4975,New York,New York,,,1983-10-21,-88.0,,,-88.0,-88.0,-88.0,0.0,0,1.0,2.0,4.0,3.0,Armed Forces of National Liberation (FALN),,,,,,,,2.0,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,New York,,,,,,,,1.0,,,,,,,,,,,3.0,28.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,,0.0,-88,,,,,,,,,,,,,,0,0,-88.0,,,0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,,,1983,10
4976,New York,Brooklyn,,,1981-12-06,-88.0,,,-88.0,-88.0,-88.0,0.0,0,1.0,1.0,3.0,3.0,Armed Forces of National Liberation (FALN),,,,,,,,,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,New York,New York,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,1.0,43.0,,,2,,0.0,-88,,,,,,,,,,,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,3.0,,1981,12
4981,Illinois,Chicago,,,1997-02-04,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,-88.0,-88.0,0.0,Armed Forces of National Liberation (FALN),,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,Illinois,,,,,,5.0,4.0,0.0,0.0,8.0,,,,1.0,1.0,1,2,-88.0,1.0,49.0,1.0,,2,,0.0,-88,,,United States of America,1.0,United States of America,,0.0,-88,-88.0,-88.0,5.0,0.0,-88.0,1.0,1.0,4.0,0.0,0.0,,2.0,,0,0,-88.0,,,0,0,,,,,,,,,,,3.0,0.0,0.0,0.0,6.0,,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,0.0,0.0,1.0,1.0,0.0,1997,2
4992,Montana,,,,1992-07-08,-88.0,,,-88.0,-88.0,-88.0,0.0,0,,-88.0,-88.0,3.0,Aryan Nations,,,,,,,,3.0,,,,,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,Montana,,Idaho,Hayden Lake,,,5.0,5.0,0.0,0.0,,,,,,,,,,3.0,52.0,,,2,15.0,0.0,-88,,,United States of America,1.0,United States of America,,0.0,-88,-88.0,-88.0,,,,,,,,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,1.0,,1992,7
4998,Montana,Hamilton,,,1995-02-16,3.0,,,,1.0,,,1,10.0,2.0,2.0,0.0,-88,,,,,,,,-88.0,-88.0,,,,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,1,4.0,,Montana,,,,,,10.0,4.0,,,,,,,,,,,,,29.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,348.0,0.0,-88,-88.0,,,0.0,-88.0,,,,,0.0,,,,0,0,-88.0,,,0,0,,,,,2.0,3.0,,,,2.0,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1995,2
4999,Montana,Condon,,,1992-06-27,-88.0,,,-88.0,-88.0,-88.0,0.0,1,10.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,4,,,Montana,,,,,3.0,10.0,5.0,,,8.0,,,,2.0,1.0,1,,-88.0,,53.0,1.0,2.0,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,636.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,2.0,,4.0,,0.0,,1.0,,0,0,-88.0,,,1,0,,,2.0,,2.0,3.0,,,2.0,2.0,2.0,0.0,0.0,0.0,,,,,2.0,10.0,,,3.0,0.0,-88.0,,1.0,1.0,1.0,,1992,6
5000,Montana,,,,1995-03-03,14.0,2.0,,1.0,1.0,1.0,4.0,1,8.0,2.0,4.0,3.0,Montana Freemen,,,,,,,,2.0,,,,,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,4,,,Montana,,Idaho,,0.0,,10.0,5.0,,,,,,,,,,,-88.0,3.0,45.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,,0.0,,-88.0,,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,1.0,,1995,3
5001,Montana,Jordan,,,1995-03-01,2.0,,,2.0,,,4.0,1,10.0,2.0,2.0,3.0,Montana Freemen,,,,,,,,2.0,,,,,1.0,1.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,1,4.0,,Montana,,,,0.0,3.0,9.0,5.0,1.0,,,,,,2.0,,1,0,,3.0,46.0,,,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,480.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,2.0,,4.0,,0.0,,2.0,,0,0,-88.0,,,0,0,,-88.0,,,,,,,3.0,,,,,0.0,6.0,,,,,,,,,0.0,-88.0,,0.0,1.0,0.0,0.0,1995,3
5010,Washington,Spokane,,,1995-04-27,2.0,,,1.0,1.0,,1.0,1,7.0,2.0,4.0,3.0,Aryan Nations,,,,,,,1.0,1.0,,0.0,-88.0,-88.0,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,Washington,Spokane,,,0.0,,10.0,1.0,,,,,,,1.0,1.0,1,0,-88.0,3.0,27.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,324.0,0.0,-88,-88.0,-88.0,,,,1.0,-88.0,4.0,0.0,0.0,,1.0,,0,0,-88.0,,,0,0,,,2.0,,2.0,3.0,1.0,3.0,3.0,3.0,,,0.0,0.0,5.0,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,3.0,,1995,4
5020,Michigan,,,,2009-05-01,-88.0,,,-88.0,-88.0,-88.0,0.0,0,2.0,1.0,4.0,1.0,-88,,,0.0,-88.0,,,0.0,3.0,252.0,0.0,-88.0,-88.0,0.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,15,,,Michigan,,,,0.0,,9.0,5.0,0.0,0.0,0.0,,,,,,,,,,78.0,4.0,2.0,2,7.0,0.0,-88,0.0,-88,United States of America,1.0,United States of America,936.0,0.0,-88,-88.0,-88.0,9.0,0.0,-88.0,1.0,0.0,4.0,3.0,0.0,,2.0,,0,0,-88.0,,,0,1,,,,,,,,,2.0,,0.0,,0.0,,4.0,,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,,0.0,2009,5
5021,District of Columbia,Washington,,,1985-01-01,-88.0,,,-88.0,-88.0,-88.0,0.0,0,2.0,1.0,1.0,1.0,-88,,,0.0,-88.0,,,0.0,3.0,1.0,0.0,-88.0,-88.0,-88.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,15,,,Texas,,,,0.0,,5.0,5.0,0.0,0.0,0.0,,,,2.0,1.0,2,1,-88.0,3.0,38.0,4.0,4.0,1,12.0,2.0,1975-01-01 00:00:00,0.0,-88,United States of America,1.0,United States of America,456.0,0.0,-88,-88.0,-88.0,5.0,0.0,-88.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,,0,0,-88.0,,,0,0,0.0,,,2.0,5.0,3.0,,,,3.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,0.0,0.0,1.0,1.0,0.0,1985,1
5039,Dominica,,Cuba,,1981-10-06,2.0,,,2.0,2.0,3.0,3.0,1,9.0,2.0,4.0,3.0,Ku Klux Klan,,,1.0,3.0,,,,2.0,156.0,1.0,0.0,0.0,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,Mississippi,,,,0.0,3.0,10.0,5.0,0.0,0.0,,,,,,,,,,3.0,57.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,684.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,2.0,,4.0,,0.0,,2.0,,0,0,-88.0,,,0,1,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,1.0,,1981,10
5046,Connecticut,Hartford,,,1983-09-12,1.0,,,2.0,2.0,,5.0,1,10.0,2.0,4.0,3.0,Los Macheteros,,,1.0,1.0,,,0.0,2.0,36.0,0.0,-88.0,-88.0,-88.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,Connecticut,,,,0.0,2.0,10.0,0.0,1.0,0.0,,,,,2.0,,,0,,1.0,25.0,2.0,0.0,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,300.0,0.0,-88,-88.0,-88.0,4.0,0.0,-88.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,,0,0,-88.0,,,0,0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,-88.0,,0.0,1.0,2.0,,1983,9
5048,Nevada,Laughlin,,,1986-12-15,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,2.0,4.0,2.0,-88,,,0.0,-88.0,,,,2.0,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,4.0,,Arizona,,,,0.0,,7.0,5.0,1.0,0.0,,,,,1.0,1.0,1,,-88.0,3.0,46.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,552.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,2.0,,4.0,0.0,0.0,,2.0,,0,0,-88.0,,,0,0,,,,,,,,,2.0,,,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,3.0,,1986,12
5050,Arkansas,Burns,Missouri,Spring Field,1985-01-01,15.0,,,2.0,,0.0,5.0,1,10.0,2.0,4.0,3.0,"The Covenant, The Sword, and the Arm of the Lord (CSA)",,,0.0,-88.0,,,0.0,3.0,,0.0,-88.0,-88.0,-88.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,5.0,17.0,Arkansas,,,,0.0,3.0,10.0,5.0,1.0,0.0,0.0,,,,2.0,2.0,1,1,-88.0,3.0,44.0,2.0,,2,7.0,1.0,,0.0,-88,United States of America,1.0,United States of America,528.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,1.0,,,0.0,0.0,,,0.0,0,0,-88.0,,,0,0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,,,,1985,1
5051,Arkansas,,,,1983-07-01,2.0,,,,,1.0,1.0,1,7.0,2.0,4.0,3.0,"The Covenant, The Sword, and the Arm of the Lord (CSA)",,,,,,,,,,1.0,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,5.0,,Arkansas,,,,,,10.0,5.0,,,,,,,,,,,,3.0,68.0,,1.0,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,816.0,0.0,-88,-88.0,-88.0,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,2.0,3.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1983,7
5052,District of Columbia,Washington,,,1983-11-07,2.0,,,,,,5.0,0,9.0,2.0,4.0,3.0,Weather Underground,,,0.0,-88.0,,,1.0,2.0,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,1,0,7,,,New York,,Massachusetts,,,3.0,9.0,5.0,1.0,,2.0,,,,1.0,1.0,3,,,3.0,43.0,,,1,,0.0,-88,,,United States of America,1.0,United States of America,516.0,0.0,-88,-88.0,-88.0,9.0,1.0,,,,,,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,1.0,,1983,11
5055,Connecticut,Hartford,,,1992-07-16,1.0,,,2.0,2.0,0.0,5.0,1,10.0,2.0,4.0,3.0,Los Macheteros,,,,,,,,3.0,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,Puerto Rico,,,,0.0,3.0,10.0,5.0,1.0,0.0,2.0,,,,,,1,2,-88.0,1.0,43.0,2.0,2.0,2,,0.0,-88,,,United States of America,,,,0.0,-88,-88.0,-88.0,11.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,,3.0,3.0,0,0,-88.0,,,0,0,,,,,,,,,,,,,0.0,0.0,5.0,,,1.0,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,3.0,0.0,1992,7
5056,Connecticut,Hartford,,,1986-03-01,1.0,,,2.0,2.0,0.0,5.0,1,10.0,2.0,4.0,3.0,Armed Forces of National Liberation (FALN),,,0.0,-88.0,,,,2.0,,0.0,-88.0,-88.0,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,12,,,Connecticut,,,,,,10.0,5.0,1.0,0.0,,,,,,,1,,,1.0,53.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,,0.0,-88,,2.0,11.0,0.0,-88.0,1.0,,4.0,,,,3.0,,0,0,-88.0,,,0,0,,1.0,,,,,,,3.0,,,,0.0,,6.0,,,,,,,,,0.0,-88.0,,0.0,1.0,2.0,,1986,3
5059,Minnesota,,,,1984-11-04,2.0,,,1.0,1.0,1.0,3.0,1,8.0,2.0,4.0,2.0,-88,,,0.0,-88.0,,,2.0,3.0,,1.0,0.0,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,5.0,,Minnesota,,,,0.0,,7.0,5.0,,,,,,,,,,,-88.0,3.0,55.0,,,2,15.0,0.0,-88,,,United States of America,1.0,United States of America,660.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,6.0,-88.0,4.0,,0.0,,3.0,,0,0,-88.0,,,0,0,,,,,,,,,2.0,,,,0.0,,,,,,2.0,18.0,,,,0.0,-88.0,,1.0,1.0,,,1984,11
5060,Oregon,Portland,,,1984-01-01,2.0,,,2.0,,1.0,3.0,1,7.0,2.0,4.0,2.0,-88,,,1.0,1.0,,,0.0,2.0,,,,,-88.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,4,,,Oregon,,,,0.0,,10.0,5.0,1.0,0.0,,,,,,,,,,3.0,44.0,2.0,4.0,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,528.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,1.0,2.0,3.0,,,,0.0,,,,,,,,,,,0.0,-88.0,,0.0,1.0,1.0,,1984,1
5061,Minnesota,,,,1984-11-04,2.0,,,2.0,,1.0,3.0,1,7.0,2.0,4.0,2.0,-88,,,,,,,,2.0,,1.0,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,4,,,Minnesota,,,,,,10.0,5.0,1.0,0.0,0.0,,,,,,,,,3.0,46.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,552.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,3.0,,1984,11
5062,Minnesota,,,,1985-01-24,2.0,,,1.0,,1.0,3.0,1,7.0,2.0,4.0,2.0,-88,,,,,,,,,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,4,,,Minnesota,,,,,,10.0,,1.0,,,,,,,,,,,3.0,57.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,684.0,0.0,-88,-88.0,,,0.0,-88.0,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,,,1985,1
5063,Wisconsin,,,,1985-01-01,-88.0,,,-88.0,-88.0,-88.0,0.0,0,9.0,2.0,4.0,2.0,-88,,,0.0,-88.0,,,0.0,3.0,,1.0,,0.0,-88.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,4,5.0,,Wisconsin,,,,0.0,,6.0,5.0,1.0,0.0,,,,,,,,,-88.0,3.0,56.0,2.0,2.0,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,672.0,0.0,,-88.0,-88.0,,0.0,-88.0,1.0,,4.0,,0.0,,2.0,,0,0,-88.0,,,0,0,,,2.0,2.0,2.0,3.0,,,2.0,2.0,2.0,0.0,0.0,,4.0,3.0,,,,,,,,0.0,-88.0,,0.0,1.0,3.0,,1985,1
5064,Oregon,Portland,,,1985-04-21,-88.0,,,-88.0,-88.0,-88.0,0.0,0,0.0,-88.0,-88.0,3.0,The Order (Silent Brotherhood),,,1.0,1.0,,,1.0,2.0,20.0,,,,-88.0,1.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,Pennsylvania,,,,0.0,3.0,7.0,4.0,,,8.0,,,,1.0,1.0,1,,-88.0,3.0,29.0,1.0,1.0,2,,0.0,-88,,,United States of America,1.0,United States of America,348.0,0.0,-88,-88.0,-88.0,2.0,1.0,2.0,,,3.0,2.0,0.0,1.0,1.0,,0,0,-88.0,,,0,0,0.0,0.0,1.0,,,,,2.0,3.0,0.0,,,0.0,,5.0,,,,0.0,-88.0,,,-88.0,0.0,-88.0,3.0,0.0,1.0,3.0,,1985,4
5065,Missouri,Ozark,,,1984-09-05,-88.0,,,-88.0,-88.0,-88.0,0.0,1,5.0,2.0,4.0,3.0,"The Covenant, The Sword, and the Arm of the Lord (CSA)",,,1.0,1.0,,,0.0,3.0,96.0,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,1.0,5.0,Missouri,,,,0.0,3.0,10.0,5.0,1.0,0.0,0.0,,,,2.0,2.0,1,1,-88.0,3.0,32.0,2.0,6.0,2,6.0,0.0,-88,,,United States of America,1.0,United States of America,384.0,0.0,-88,-88.0,-88.0,4.0,0.0,-88.0,1.0,,4.0,0.0,0.0,2.0,2.0,,0,0,-88.0,,,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,0.0,0.0,1.0,3.0,,1984,9
5067,Oklahoma,Oklahoma City,Arkansas,,1984-06-30,2.0,14.0,,2.0,2.0,3.0,3.0,1,7.0,2.0,4.0,3.0,"The Covenant, The Sword, and the Arm of the Lord (CSA)",,,1.0,1.0,,,,2.0,60.0,0.0,-88.0,-88.0,-88.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,4.0,,New Mexico,Farmington,,,0.0,2.0,10.0,5.0,1.0,1.0,0.0,,,,1.0,1.0,1,0,,3.0,41.0,,,2,15.0,1.0,1982-01-01 00:00:00,,,United States of America,1.0,United States of America,492.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,3.0,0.0,,,,0,0,-88.0,,,0,0,,0.0,,,,,0.0,,3.0,,0.0,,,,6.0,,,0.0,1.0,18.0,,,,0.0,-88.0,0.0,0.0,1.0,2.0,0.0,1984,6
5070,California,Sam Fernando Valley,Idaho,Boise,1984-06-21,-88.0,,,-88.0,-88.0,-88.0,0.0,0,9.0,2.0,4.0,3.0,The Order (Silent Brotherhood),Ku Klux Klan,,,,,,,2.0,,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,California,Los Angeles,Idaho,Boise,,,7.0,5.0,1.0,0.0,,,,,,,,,,3.0,27.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,324.0,0.0,,,,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,1.0,,,,,,,,,,1.0,20.0,,,,0.0,-88.0,,0.0,1.0,,,1984,6
5071,Washington,Ione,,,1985-03-01,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,,4.0,3.0,The Order (Silent Brotherhood),,,1.0,3.0,,,0.0,2.0,6.0,,,,-88.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,Washington,,,,0.0,1.0,8.0,5.0,1.0,0.0,,,,,,,3,,-88.0,3.0,34.0,2.0,,2,,0.0,-88,,,United States of America,1.0,United States of America,408.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,2.0,0.0,4.0,,0.0,,2.0,,0,0,-88.0,,,0,0,,,,,,,,,3.0,,,0.0,0.0,,,,,,,,,,,0.0,-88.0,,0.0,1.0,1.0,,1985,3
